Leaf_Feature,Coefficient
gbdt_leaf_17_31,0.19982836871812248
gbdt_leaf_24_63,0.19956053626040365
gbdt_leaf_25_30,-0.19914871910559703
gbdt_leaf_23_22,0.19888813762181212
gbdt_leaf_18_22,-0.19873565137158017
gbdt_leaf_8_59,0.19868959817743012
gbdt_leaf_11_34,-0.19854162590166613
gbdt_leaf_15_4,-0.19842969159620322
gbdt_leaf_6_48,-0.1983033255572696
gbdt_leaf_17_2,-0.19827529233592628
gbdt_leaf_22_43,0.19803142773425628
gbdt_leaf_27_57,0.19802792751077003
gbdt_leaf_3_8,-0.19797878192443957
gbdt_leaf_27_49,0.19779973006575768
gbdt_leaf_8_51,0.19779061446351934
gbdt_leaf_0_31,-0.19773880652699122
gbdt_leaf_27_38,-0.1973093720206344
gbdt_leaf_9_43,0.1971687872958013
gbdt_leaf_11_33,0.19563930645644315
gbdt_leaf_16_5,-0.1954807247835158
gbdt_leaf_22_41,0.19532632008168133
gbdt_leaf_15_47,0.1952287376119322
gbdt_leaf_29_59,0.1948522075761054
gbdt_leaf_3_46,0.19473607116044955
gbdt_leaf_5_32,0.19462970673942323
gbdt_leaf_24_36,-0.19356753887222594
gbdt_leaf_13_51,-0.19346513184401953
gbdt_leaf_11_62,0.1932899674545707
gbdt_leaf_20_57,0.19321295330476077
gbdt_leaf_7_22,0.192282301954226
gbdt_leaf_8_5,-0.19223007554972796
gbdt_leaf_30_58,0.19217631748807776
gbdt_leaf_12_61,0.19173986464106854
gbdt_leaf_6_15,0.1915502355427025
gbdt_leaf_19_29,-0.1914669746528601
gbdt_leaf_18_9,-0.1914277832740722
gbdt_leaf_30_46,0.19070604646316308
gbdt_leaf_28_34,-0.1906544486579234
gbdt_leaf_4_2,-0.1906234308126913
gbdt_leaf_23_16,0.19061345648621134
gbdt_leaf_21_50,-0.19024632985699827
gbdt_leaf_6_53,-0.19010949373159733
gbdt_leaf_29_14,-0.19008840841036279
gbdt_leaf_14_11,0.19005488226951794
gbdt_leaf_2_18,-0.18987421507913996
gbdt_leaf_4_46,0.18962234019715557
gbdt_leaf_4_18,0.18958474451928783
gbdt_leaf_30_56,0.189416428790862
gbdt_leaf_4_34,-0.18907773354294435
gbdt_leaf_30_15,-0.18905781696057763
gbdt_leaf_3_16,-0.18903887053273907
gbdt_leaf_4_14,0.18900522666391287
gbdt_leaf_28_38,-0.188863306561642
gbdt_leaf_0_41,-0.1886722691172816
gbdt_leaf_29_20,-0.18846995949661285
gbdt_leaf_26_40,0.18835671141693472
gbdt_leaf_15_51,-0.18809251617891973
gbdt_leaf_3_19,0.1880380536966478
gbdt_leaf_22_42,-0.18801073071745417
gbdt_leaf_10_39,-0.18755714067641485
gbdt_leaf_22_44,0.18718711175625688
gbdt_leaf_25_55,0.18710197066128684
gbdt_leaf_9_14,-0.18657069658985964
gbdt_leaf_0_24,0.18632911458220908
gbdt_leaf_7_38,0.18625306979141473
gbdt_leaf_6_60,0.18620037870143735
gbdt_leaf_7_43,0.18602223122432898
gbdt_leaf_4_10,-0.18597632984478715
gbdt_leaf_22_29,-0.18590645188054336
gbdt_leaf_1_29,0.18564734851250472
gbdt_leaf_26_26,-0.18558773547438973
gbdt_leaf_17_12,-0.185305413839465
gbdt_leaf_18_49,0.18490806537321225
gbdt_leaf_3_50,-0.18486761625452905
gbdt_leaf_23_34,0.18458540661688144
gbdt_leaf_0_55,-0.1845676448982098
gbdt_leaf_10_17,0.18450569781519094
gbdt_leaf_29_34,0.18435360963274
gbdt_leaf_10_26,0.18421096129979503
gbdt_leaf_27_53,-0.1840944173478343
gbdt_leaf_30_41,-0.18363241335334024
gbdt_leaf_28_61,0.18346431998167062
gbdt_leaf_12_39,0.18331134770112703
gbdt_leaf_6_12,-0.1831477952893646
gbdt_leaf_4_32,-0.1831477952893646
gbdt_leaf_3_9,0.1828688617435571
gbdt_leaf_14_9,-0.1828264159473113
gbdt_leaf_23_31,0.18279356141469072
gbdt_leaf_15_57,-0.18274507961540842
gbdt_leaf_23_63,-0.1818764208221803
gbdt_leaf_31_28,-0.18187616810088877
gbdt_leaf_29_30,0.1815758273160611
gbdt_leaf_21_4,-0.18147306061426383
gbdt_leaf_27_51,0.18139758228703504
gbdt_leaf_0_58,0.18133203346403498
gbdt_leaf_20_52,0.18117243573737543
gbdt_leaf_2_11,0.18116058873039725
gbdt_leaf_29_57,-0.18073475315955712
gbdt_leaf_23_49,0.18042919241078303
gbdt_leaf_25_26,0.18033189852556483
gbdt_leaf_24_31,0.17989618453673376
gbdt_leaf_29_33,-0.17986650768224882
gbdt_leaf_25_12,0.17957774940948745
gbdt_leaf_3_56,-0.17942485720321394
gbdt_leaf_7_61,-0.17904163258318484
gbdt_leaf_10_11,-0.17884118539934188
gbdt_leaf_18_11,-0.1787056784985241
gbdt_leaf_22_53,0.17809918316661452
gbdt_leaf_1_25,0.17776706742403317
gbdt_leaf_24_60,-0.17726773722568567
gbdt_leaf_25_63,-0.17705602218838817
gbdt_leaf_31_63,-0.17702794789377352
gbdt_leaf_6_8,-0.17684126138900302
gbdt_leaf_5_28,-0.17670289939167674
gbdt_leaf_30_29,0.1763920878381705
gbdt_leaf_23_57,0.17621142654116992
gbdt_leaf_20_29,0.1758858883039992
gbdt_leaf_1_37,-0.17567077696103062
gbdt_leaf_13_13,0.17548153589100146
gbdt_leaf_5_53,0.17537846395033246
gbdt_leaf_4_42,-0.17524184344200236
gbdt_leaf_4_4,-0.1750125190318473
gbdt_leaf_31_38,-0.17492332157704174
gbdt_leaf_28_23,-0.17489171232837086
gbdt_leaf_25_4,-0.17481666503055715
gbdt_leaf_17_63,0.1746232771524678
gbdt_leaf_16_16,-0.1745954301458454
gbdt_leaf_24_5,-0.1740814847873861
gbdt_leaf_2_15,0.1738232006963156
gbdt_leaf_7_33,-0.17380270717315802
gbdt_leaf_17_33,0.1734800496167112
gbdt_leaf_5_34,0.17336401889900904
gbdt_leaf_19_3,-0.17302631592535464
gbdt_leaf_16_38,-0.17275830563968522
gbdt_leaf_8_16,0.17255791992894795
gbdt_leaf_26_8,-0.17233363444043534
gbdt_leaf_11_31,0.17229092542083482
gbdt_leaf_2_40,-0.17222617234221352
gbdt_leaf_31_59,0.17167497123944908
gbdt_leaf_5_13,0.17078057515200748
gbdt_leaf_16_26,0.170637223964639
gbdt_leaf_2_36,-0.1706362459028615
gbdt_leaf_21_25,0.17061468122636722
gbdt_leaf_28_19,0.17031990263951077
gbdt_leaf_19_6,-0.1702410212951332
gbdt_leaf_6_58,0.17022820883389794
gbdt_leaf_20_63,-0.1699110035655493
gbdt_leaf_1_30,0.16987784589229207
gbdt_leaf_22_4,-0.16975893647172768
gbdt_leaf_30_59,-0.1695951322062146
gbdt_leaf_25_44,-0.1694750081983154
gbdt_leaf_4_7,-0.16911329169295106
gbdt_leaf_15_32,0.16908494988726627
gbdt_leaf_13_33,-0.16884796596711657
gbdt_leaf_0_29,-0.16880766757052443
gbdt_leaf_14_42,0.1686299004459914
gbdt_leaf_22_20,-0.16800829490377267
gbdt_leaf_6_44,0.16795333854963068
gbdt_leaf_6_18,-0.16782148712712358
gbdt_leaf_2_52,0.16781653590523984
gbdt_leaf_7_9,-0.16772599070882716
gbdt_leaf_15_62,0.16750497920197815
gbdt_leaf_24_56,0.16741587341842562
gbdt_leaf_23_35,-0.16708398707871844
gbdt_leaf_23_14,0.16690177803882597
gbdt_leaf_9_56,-0.16685403815675462
gbdt_leaf_27_34,-0.16656329367657877
gbdt_leaf_30_21,-0.16642531885520417
gbdt_leaf_3_52,-0.16533694469956403
gbdt_leaf_9_47,0.16533091163679628
gbdt_leaf_8_14,0.16495514364060446
gbdt_leaf_18_45,0.16491250825428982
gbdt_leaf_18_61,0.16488125627821765
gbdt_leaf_29_28,0.16462330407269885
gbdt_leaf_31_48,0.16459841500822767
gbdt_leaf_26_25,0.16451335294690014
gbdt_leaf_9_38,0.16449175792164983
gbdt_leaf_11_60,0.16431138964419306
gbdt_leaf_30_61,0.1643036337086796
gbdt_leaf_7_19,-0.1642184863982253
